freq,age,geo,time,value,previous_value
SMT,Y50-74,CZ,2011,5.0,4.6
SMT,Y50-74,CZ,2012,5.0,5.0
SMT,Y50-74,CZ,2013,5.3,5.0
SMT,Y50-74,CZ,2014,5.1,5.3
SMT,Y50-74,CZ,2015,4.3,5.1
SMT,Y50-74,CZ,2016,5.1,4.3
SMT,Y50-74,CZ,2017,6.1,5.1
SMT,Y50-74,CZ,2018,5.9,6.1
SMT,Y50-74,CZ,2019,5.4,5.9
SMT,Y50-74,CZ,2020,6.1,5.4
SMT,Y50-74,DE,2005,11.0,0.0
SMT,Y50-74,DE,2006,11.6,11.0
SMT,Y50-74,DE,2007,12.3,11.6
SMT,Y50-74,DE,2008,11.2,12.3
SMT,Y50-74,DE,2009,11.7,11.2
SMT,Y50-74,DE,2010,11.2,11.7
SMT,Y50-74,DE,2011,9.3,11.2
SMT,Y50-74,DE,2012,8.7,9.3
SMT,Y50-74,DE,2013,8.3,8.7
SMT,Y50-74,DE,2014,8.2,8.3
SMT,Y50-74,DE,2015,8.4,8.2
SMT,Y50-74,DE,2016,8.0,8.4
SMT,Y50-74,DE,2017,5.9,8.0
SMT,Y50-74,DE,2018,6.4,5.9
SMT,Y50-74,DE,2019,6.9,6.4
SMT,Y50-74,DE,2020,6.8,6.9
SMT,Y50-74,DK,2005,21.7,0.0
SMT,Y50-74,DK,2006,23.1,21.7
SMT,Y50-74,DK,2007,15.5,23.1
SMT,Y50-74,DK,2008,17.3,15.5
SMT,Y50-74,DK,2009,19.2,17.3
SMT,Y50-74,DK,2010,18.4,19.2
SMT,Y50-74,DK,2011,17.5,18.4
SMT,Y50-74,DK,2012,19.1,17.5
SMT,Y50-74,DK,2013,19.1,19.1
SMT,Y50-74,DK,2014,18.1,19.1
SMT,Y50-74,DK,2015,18.8,18.1
SMT,Y50-74,DK,2016,23.0,18.8
SMT,Y50-74,DK,2017,21.0,23.0
SMT,Y50-74,DK,2018,19.7,21.0
SMT,Y50-74,DK,2019,20.1,19.7
SMT,Y50-74,DK,2020,17.9,20.1
SMT,Y50-74,EA19,2005,7.4,0.0
SMT,Y50-74,EA19,2006,6.7,7.4
SMT,Y50-74,EA19,2007,6.9,6.7
SMT,Y50-74,EA19,2008,6.6,6.9
SMT,Y50-74,EA19,2009,6.9,6.6
SMT,Y50-74,EA19,2010,6.8,6.9
SMT,Y50-74,EA19,2011,6.2,6.8
SMT,Y50-74,EA19,2012,6.3,6.2
SMT,Y50-74,EA19,2013,7.0,6.3
SMT,Y50-74,EA19,2014,6.8,7.0
SMT,Y50-74,EA19,2015,8.1,6.8
SMT,Y50-74,EA19,2016,8.3,8.1
SMT,Y50-74,EA19,2017,7.5,8.3
SMT,Y50-74,EA19,2018,7.8,7.5
SMT,Y50-74,EA19,2019,8.4,7.8
SMT,Y50-74,EA19,2020,8.0,8.4
SMT,Y50-74,EE,2005,3.8,0.0
SMT,Y50-74,EE,2006,4.3,3.8
SMT,Y50-74,EE,2007,4.0,4.3
SMT,Y50-74,EE,2008,3.7,4.0
SMT,Y50-74,EE,2009,4.8,3.7
SMT,Y50-74,EE,2010,4.5,4.8
SMT,Y50-74,EE,2011,5.6,4.5
SMT,Y50-74,EE,2012,5.0,5.6
SMT,Y50-74,EE,2013,4.8,5.0
SMT,Y50-74,EE,2014,6.2,4.8
SMT,Y50-74,EE,2015,6.9,6.2
SMT,Y50-74,EE,2016,7.8,6.9
SMT,Y50-74,EE,2017,7.7,7.8
SMT,Y50-74,EE,2018,8.5,7.7
SMT,Y50-74,EE,2019,8.3,8.5
SMT,Y50-74,EE,2020,7.3,8.3
SMT,Y50-74,EL,2005,3.7,0.0
SMT,Y50-74,EL,2006,3.3,3.7
SMT,Y50-74,EL,2007,3.1,3.3
SMT,Y50-74,EL,2008,3.0,3.1
SMT,Y50-74,EL,2009,2.7,3.0
SMT,Y50-74,EL,2010,1.9,2.7
SMT,Y50-74,EL,2011,2.1,1.9
SMT,Y50-74,EL,2012,2.7,2.1
SMT,Y50-74,EL,2013,2.8,2.7
SMT,Y50-74,EL,2014,2.5,2.8
SMT,Y50-74,EL,2015,3.2,2.5
SMT,Y50-74,EL,2016,3.2,3.2
SMT,Y50-74,EL,2017,3.5,3.2
SMT,Y50-74,EL,2018,3.7,3.5
SMT,Y50-74,EL,2019,4.0,3.7
SMT,Y50-74,EL,2020,3.8,4.0
SMT,Y50-74,ES,2006,2.6,0.0
SMT,Y50-74,ES,2007,3.0,2.6
SMT,Y50-74,ES,2008,3.0,3.0
SMT,Y50-74,ES,2009,3.5,3.0
SMT,Y50-74,ES,2010,3.0,3.5
SMT,Y50-74,ES,2011,3.4,3.0
SMT,Y50-74,ES,2012,3.1,3.4
SMT,Y50-74,ES,2013,3.5,3.1
SMT,Y50-74,ES,2014,3.0,3.5
SMT,Y50-74,ES,2015,3.5,3.0
SMT,Y50-74,ES,2016,3.5,3.5
SMT,Y50-74,ES,2017,3.1,3.5
SMT,Y50-74,ES,2018,3.4,3.1
SMT,Y50-74,ES,2019,3.7,3.4
SMT,Y50-74,ES,2020,4.6,3.7
SMT,Y50-74,EU15,2005,11.2,0.0
SMT,Y50-74,EU15,2006,10.2,11.2
SMT,Y50-74,EU15,2007,10.3,10.2
SMT,Y50-74,EU15,2008,9.9,10.3
SMT,Y50-74,EU15,2009,10.2,9.9
SMT,Y50-74,EU15,2010,10.4,10.2
SMT,Y50-74,EU15,2011,9.8,10.4
SMT,Y50-74,EU15,2012,10.0,9.8
SMT,Y50-74,EU15,2013,10.6,10.0
SMT,Y50-74,EU15,2014,10.3,10.6
SMT,Y50-74,EU15,2015,11.6,10.3
SMT,Y50-74,EU15,2016,11.4,11.6
SMT,Y50-74,EU15,2017,10.6,11.4
SMT,Y50-74,EU15,2018,10.7,10.6
SMT,Y50-74,EU15,2019,11.6,10.7
SMT,Y50-74,EU27_2020,2005,7.4,0.0
SMT,Y50-74,EU27_2020,2006,6.8,7.4
SMT,Y50-74,EU27_2020,2007,6.7,6.8
SMT,Y50-74,EU27_2020,2008,6.6,6.7
SMT,Y50-74,EU27_2020,2009,7.0,6.6
SMT,Y50-74,EU27_2020,2010,6.9,7.0
SMT,Y50-74,EU27_2020,2011,6.6,6.9
SMT,Y50-74,EU27_2020,2012,6.7,6.6
SMT,Y50-74,EU27_2020,2013,7.4,6.7
SMT,Y50-74,EU27_2020,2014,7.2,7.4
SMT,Y50-74,EU27_2020,2015,8.4,7.2
SMT,Y50-74,EU27_2020,2016,8.6,8.4
SMT,Y50-74,EU27_2020,2017,7.9,8.6
SMT,Y50-74,EU27_2020,2018,8.1,7.9
SMT,Y50-74,EU27_2020,2019,8.7,8.1
SMT,Y50-74,EU27_2020,2020,8.2,8.7
SMT,Y50-74,EU28,2005,10.1,0.0
SMT,Y50-74,EU28,2006,9.2,10.1
SMT,Y50-74,EU28,2007,9.1,9.2
SMT,Y50-74,EU28,2008,8.8,9.1
SMT,Y50-74,EU28,2009,9.0,8.8
SMT,Y50-74,EU28,2010,9.2,9.0
SMT,Y50-74,EU28,2011,8.8,9.2
SMT,Y50-74,EU28,2012,9.0,8.8
SMT,Y50-74,EU28,2013,9.6,9.0
SMT,Y50-74,EU28,2014,9.3,9.6
SMT,Y50-74,EU28,2015,10.5,9.3
SMT,Y50-74,EU28,2016,10.3,10.5
SMT,Y50-74,EU28,2017,9.7,10.3
SMT,Y50-74,EU28,2018,9.7,9.7
SMT,Y50-74,EU28,2019,10.5,9.7
SMT,Y50-74,FI,2005,7.5,0.0
SMT,Y50-74,FI,2006,7.7,7.5
SMT,Y50-74,FI,2007,6.9,7.7
SMT,Y50-74,FI,2008,10.4,6.9
SMT,Y50-74,FI,2009,11.0,10.4
SMT,Y50-74,FI,2010,10.9,11.0
SMT,Y50-74,FI,2011,11.0,10.9
SMT,Y50-74,FI,2012,12.0,11.0
SMT,Y50-74,FI,2013,12.2,12.0
SMT,Y50-74,FI,2014,12.8,12.2
SMT,Y50-74,FI,2015,13.6,12.8
SMT,Y50-74,FI,2016,14.7,13.6
SMT,Y50-74,FI,2017,14.5,14.7
SMT,Y50-74,FI,2018,15.2,14.5
SMT,Y50-74,FI,2019,15.8,15.2
SMT,Y50-74,FI,2020,13.6,15.8
SMT,Y50-74,FR,2005,8.9,0.0
SMT,Y50-74,FR,2006,8.9,8.9
SMT,Y50-74,FR,2007,9.0,8.9
SMT,Y50-74,FR,2008,8.3,9.0
SMT,Y50-74,FR,2009,9.1,8.3
SMT,Y50-74,FR,2010,9.2,9.1
SMT,Y50-74,FR,2011,8.8,9.2
SMT,Y50-74,FR,2012,9.1,8.8
SMT,Y50-74,FR,2013,13.0,9.1
SMT,Y50-74,FR,2014,12.4,13.0
SMT,Y50-74,FR,2015,12.6,12.4
SMT,Y50-74,FR,2016,13.8,12.6
SMT,Y50-74,FR,2017,12.8,13.8
SMT,Y50-74,FR,2018,14.3,12.8
SMT,Y50-74,FR,2019,15.5,14.3
SMT,Y50-74,FR,2020,13.0,15.5
SMT,Y50-74,HR,2006,4.3,0.0
SMT,Y50-74,HR,2007,3.1,4.3
SMT,Y50-74,HR,2008,2.6,3.1
SMT,Y50-74,HR,2009,2.6,2.6
SMT,Y50-74,HR,2010,2.8,2.6
SMT,Y50-74,HR,2011,2.8,2.8
SMT,Y50-74,HR,2012,2.8,2.8
SMT,Y50-74,HR,2013,3.2,2.8
SMT,Y50-74,HR,2014,2.6,3.2
SMT,Y50-74,HR,2015,3.5,2.6
SMT,Y50-74,HR,2016,4.2,3.5
SMT,Y50-74,HR,2017,5.6,4.2
SMT,Y50-74,HR,2018,5.7,5.6
SMT,Y50-74,HR,2019,5.0,5.7
SMT,Y50-74,HR,2020,6.9,5.0
SMT,Y50-74,HU,2005,8.0,0.0
SMT,Y50-74,HU,2006,6.2,8.0
SMT,Y50-74,HU,2007,5.5,6.2
SMT,Y50-74,HU,2008,5.2,5.5
SMT,Y50-74,HU,2009,6.0,5.2
SMT,Y50-74,HU,2010,7.3,6.0
SMT,Y50-74,HU,2011,6.9,7.3
SMT,Y50-74,HU,2012,7.1,6.9
SMT,Y50-74,HU,2013,7.4,7.1
SMT,Y50-74,HU,2014,6.9,7.4
SMT,Y50-74,HU,2015,5.7,6.9
SMT,Y50-74,HU,2016,4.9,5.7
SMT,Y50-74,HU,2017,4.9,4.9
SMT,Y50-74,HU,2018,4.0,4.9
SMT,Y50-74,HU,2019,3.8,4.0
SMT,Y50-74,HU,2020,6.5,3.8
SMT,Y50-74,IE,2005,5.5,0.0
SMT,Y50-74,IE,2006,5.2,5.5
SMT,Y50-74,IE,2007,5.8,5.2
SMT,Y50-74,IE,2008,6.9,5.8
SMT,Y50-74,IE,2009,7.5,6.9
SMT,Y50-74,IE,2010,6.9,7.5
SMT,Y50-74,IE,2011,7.3,6.9
SMT,Y50-74,IE,2012,11.4,7.3
SMT,Y50-74,IE,2013,11.6,11.4
SMT,Y50-74,IE,2014,11.7,11.6
SMT,Y50-74,IE,2015,11.8,11.7
SMT,Y50-74,IE,2016,11.4,11.8
SMT,Y50-74,IE,2017,13.0,11.4
SMT,Y50-74,IE,2018,13.8,13.0
SMT,Y50-74,IE,2019,13.7,13.8
SMT,Y50-74,IE,2020,11.8,13.7
SMT,Y50-74,IS,2005,17.4,0.0
SMT,Y50-74,IS,2006,17.2,17.4
SMT,Y50-74,IS,2007,20.7,17.2
SMT,Y50-74,IS,2008,20.5,20.7
SMT,Y50-74,IS,2009,23.1,20.5
SMT,Y50-74,IS,2010,21.9,23.1
SMT,Y50-74,IS,2011,23.0,21.9
SMT,Y50-74,IS,2012,25.8,23.0
SMT,Y50-74,IS,2013,29.2,25.8
SMT,Y50-74,IS,2014,27.0,29.2
SMT,Y50-74,IS,2015,27.3,27.0
SMT,Y50-74,IS,2016,27.3,27.3
SMT,Y50-74,IS,2017,26.8,27.3
SMT,Y50-74,IS,2018,24.1,26.8
SMT,Y50-74,IS,2019,24.0,24.1
SMT,Y50-74,IS,2020,30.9,24.0
SMT,Y50-74,IT,2005,1.7,0.0
SMT,Y50-74,IT,2006,1.6,1.7
SMT,Y50-74,IT,2007,1.8,1.6
SMT,Y50-74,IT,2008,1.6,1.8
SMT,Y50-74,IT,2009,1.4,1.6
SMT,Y50-74,IT,2010,1.4,1.4
SMT,Y50-74,IT,2011,1.2,1.4
SMT,Y50-74,IT,2012,1.3,1.2
SMT,Y50-74,IT,2013,1.2,1.3
SMT,Y50-74,IT,2014,1.1,1.2
SMT,Y50-74,IT,2015,1.0,1.1
SMT,Y50-74,IT,2016,1.1,1.0
SMT,Y50-74,IT,2017,1.1,1.1
SMT,Y50-74,IT,2018,1.2,1.1
SMT,Y50-74,IT,2019,1.1,1.2
SMT,Y50-74,IT,2020,1.6,1.1
SMT,Y50-74,LT,2005,3.5,0.0
SMT,Y50-74,LT,2006,3.4,3.5
SMT,Y50-74,LT,2007,3.4,3.4
SMT,Y50-74,LT,2008,4.9,3.4
SMT,Y50-74,LT,2009,3.0,4.9
SMT,Y50-74,LT,2010,2.1,3.0
SMT,Y50-74,LT,2011,1.5,2.1
SMT,Y50-74,LT,2012,1.5,1.5
SMT,Y50-74,LT,2013,1.6,1.5
SMT,Y50-74,LT,2014,1.5,1.6
SMT,Y50-74,LT,2015,2.2,1.5
SMT,Y50-74,LT,2016,2.2,2.2
SMT,Y50-74,LT,2017,2.0,2.2
SMT,Y50-74,LT,2018,1.8,2.0
SMT,Y50-74,LT,2019,1.9,1.8
SMT,Y50-74,LT,2020,2.6,1.9
SMT,Y50-74,LU,2005,2.4,0.0
SMT,Y50-74,LU,2006,1.6,2.4
SMT,Y50-74,LU,2007,1.5,1.6
SMT,Y50-74,LU,2008,3.2,1.5
SMT,Y50-74,LU,2009,11.0,3.2
SMT,Y50-74,LU,2010,10.6,11.0
SMT,Y50-74,LU,2011,11.6,10.6
SMT,Y50-74,LU,2012,12.4,11.6
SMT,Y50-74,LU,2013,13.4,12.4
SMT,Y50-74,LU,2014,12.2,13.4
SMT,Y50-74,LU,2015,17.0,12.2
SMT,Y50-74,LU,2016,18.3,17.0
SMT,Y50-74,LU,2017,19.8,18.3
SMT,Y50-74,LU,2018,18.2,19.8
SMT,Y50-74,LU,2019,20.8,18.2
SMT,Y50-74,LU,2020,22.7,20.8
SMT,Y50-74,LV,2005,5.9,0.0
SMT,Y50-74,LV,2006,4.1,5.9
SMT,Y50-74,LV,2007,2.3,4.1
SMT,Y50-74,LV,2008,1.0,2.3
SMT,Y50-74,LV,2009,0.8,1.0
SMT,Y50-74,LV,2010,1.4,0.8
SMT,Y50-74,LV,2011,1.0,1.4
SMT,Y50-74,LV,2012,1.4,1.0
SMT,Y50-74,LV,2013,1.8,1.4
SMT,Y50-74,LV,2014,1.4,1.8
SMT,Y50-74,LV,2015,1.0,1.4
SMT,Y50-74,LV,2016,1.7,1.0
SMT,Y50-74,LV,2017,1.0,1.7
SMT,Y50-74,LV,2018,2.0,1.0
SMT,Y50-74,LV,2019,1.7,2.0
SMT,Y50-74,LV,2020,1.5,1.7
SMT,Y50-74,ME,2011,6.0,0.0
SMT,Y50-74,ME,2012,8.9,6.0
SMT,Y50-74,ME,2013,8.3,8.9
SMT,Y50-74,ME,2014,5.5,8.3
SMT,Y50-74,ME,2015,5.3,5.5
SMT,Y50-74,ME,2016,4.5,5.3
SMT,Y50-74,ME,2017,2.0,4.5
SMT,Y50-74,ME,2018,2.8,2.0
SMT,Y50-74,ME,2019,2.0,2.8
SMT,Y50-74,MK,2007,9.8,0.0
SMT,Y50-74,MK,2008,9.4,9.8
SMT,Y50-74,MK,2017,0.5,0.0
SMT,Y50-74,MK,2018,1.0,0.5
SMT,Y50-74,MK,2019,1.5,1.0
SMT,Y50-74,MK,2020,1.7,1.5
SMT,Y50-74,MT,2005,4.5,0.0
SMT,Y50-74,MT,2006,6.3,4.5
SMT,Y50-74,MT,2007,4.1,6.3
SMT,Y50-74,MT,2008,4.1,4.1
SMT,Y50-74,MT,2009,4.6,4.1
SMT,Y50-74,MT,2010,1.2,4.6
SMT,Y50-74,MT,2011,1.4,1.2
SMT,Y50-74,MT,2012,1.9,1.4
SMT,Y50-74,MT,2013,1.5,1.9
SMT,Y50-74,MT,2014,1.8,1.5
SMT,Y50-74,MT,2015,2.4,1.8
SMT,Y50-74,MT,2016,1.8,2.4
SMT,Y50-74,MT,2017,1.6,1.8
SMT,Y50-74,MT,2018,2.3,1.6
SMT,Y50-74,MT,2019,5.2,2.3
SMT,Y50-74,MT,2020,10.3,5.2
SMT,Y50-74,NL,2015,21.0,0.0
SMT,Y50-74,NL,2016,21.1,21.0
SMT,Y50-74,NL,2017,21.0,21.1
SMT,Y50-74,NL,2018,20.8,21.0
SMT,Y50-74,NL,2019,22.9,20.8
SMT,Y50-74,NL,2020,22.4,22.9
SMT,Y50-74,NO,2006,9.7,0.0
SMT,Y50-74,NO,2007,8.1,9.7
SMT,Y50-74,NO,2008,8.6,8.1
SMT,Y50-74,NO,2009,9.7,8.6
SMT,Y50-74,NO,2010,8.9,9.7
SMT,Y50-74,NO,2011,8.3,8.9
SMT,Y50-74,NO,2012,8.3,8.3
SMT,Y50-74,NO,2013,8.8,8.3
SMT,Y50-74,NO,2014,8.8,8.8
SMT,Y50-74,NO,2015,8.4,8.8
SMT,Y50-74,NO,2016,8.1,8.4
SMT,Y50-74,NO,2017,7.5,8.1
SMT,Y50-74,NO,2018,8.9,7.5
SMT,Y50-74,NO,2019,7.6,8.9
SMT,Y50-74,NO,2020,9.6,7.6
SMT,Y50-74,PL,2005,8.1,0.0
SMT,Y50-74,PL,2006,8.5,8.1
SMT,Y50-74,PL,2007,7.9,8.5
SMT,Y50-74,PL,2008,8.4,7.9
SMT,Y50-74,PL,2009,8.2,8.4
SMT,Y50-74,PL,2010,8.3,8.2
SMT,Y50-74,PL,2011,8.1,8.3
SMT,Y50-74,PL,2012,8.2,8.1
SMT,Y50-74,PL,2013,9.1,8.2
SMT,Y50-74,PL,2014,8.4,9.1
SMT,Y50-74,PL,2015,10.9,8.4
SMT,Y50-74,PL,2016,10.2,10.9
SMT,Y50-74,PL,2017,9.6,10.2
SMT,Y50-74,PL,2018,9.7,9.6
SMT,Y50-74,PL,2019,10.2,9.7
SMT,Y50-74,PL,2020,8.7,10.2
SMT,Y50-74,PT,2005,4.6,0.0
SMT,Y50-74,PT,2006,4.3,4.6
SMT,Y50-74,PT,2007,4.3,4.3
SMT,Y50-74,PT,2008,4.6,4.3
SMT,Y50-74,PT,2009,4.0,4.6
SMT,Y50-74,PT,2010,3.9,4.0
SMT,Y50-74,PT,2011,3.8,3.9
SMT,Y50-74,PT,2012,5.8,3.8
SMT,Y50-74,PT,2013,6.5,5.8
SMT,Y50-74,PT,2014,6.6,6.5
SMT,Y50-74,PT,2015,6.8,6.6
SMT,Y50-74,PT,2016,7.1,6.8
SMT,Y50-74,PT,2017,7.3,7.1
SMT,Y50-74,PT,2018,7.4,7.3
SMT,Y50-74,PT,2019,7.7,7.4
SMT,Y50-74,PT,2020,7.9,7.7
SMT,Y50-74,RO,2005,0.3,0.0
SMT,Y50-74,RO,2018,0.3,0.0
SMT,Y50-74,RO,2019,0.4,0.3
SMT,Y50-74,RO,2020,0.4,0.4
SMT,Y50-74,RS,2010,3.7,0.0
SMT,Y50-74,RS,2011,3.9,3.7
SMT,Y50-74,RS,2012,5.4,3.9
SMT,Y50-74,RS,2013,4.0,5.4
SMT,Y50-74,RS,2014,4.2,4.0
SMT,Y50-74,RS,2015,3.1,4.2
SMT,Y50-74,RS,2016,2.5,3.1
SMT,Y50-74,RS,2017,2.5,2.5
SMT,Y50-74,RS,2018,2.5,2.5
SMT,Y50-74,RS,2019,2.6,2.5
SMT,Y50-74,RS,2020,2.4,2.6
SMT,Y50-74,SE,2005,10.7,0.0
SMT,Y50-74,SE,2006,10.8,10.7
SMT,Y50-74,SE,2007,11.3,10.8
SMT,Y50-74,SE,2008,16.0,11.3
SMT,Y50-74,SE,2009,17.4,16.0
SMT,Y50-74,SE,2010,19.9,17.4
SMT,Y50-74,SE,2011,22.1,19.9
SMT,Y50-74,SE,2012,23.4,22.1
SMT,Y50-74,SE,2013,25.4,23.4
SMT,Y50-74,SE,2014,25.7,25.4
SMT,Y50-74,SE,2015,26.3,25.7
SMT,Y50-74,SE,2016,27.1,26.3
SMT,Y50-74,SE,2017,28.3,27.1
SMT,Y50-74,SE,2018,29.2,28.3
SMT,Y50-74,SE,2019,31.0,29.2
SMT,Y50-74,SI,2005,9.1,0.0
SMT,Y50-74,SI,2006,7.5,9.1
SMT,Y50-74,SI,2007,5.4,7.5
SMT,Y50-74,SI,2008,5.5,5.4
SMT,Y50-74,SI,2009,6.1,5.5
SMT,Y50-74,SI,2010,6.8,6.1
SMT,Y50-74,SI,2011,8.2,6.8
SMT,Y50-74,SI,2012,9.2,8.2
SMT,Y50-74,SI,2013,9.9,9.2
SMT,Y50-74,SI,2014,9.5,9.9
SMT,Y50-74,SI,2015,10.0,9.5
SMT,Y50-74,SI,2016,9.8,10.0
SMT,Y50-74,SI,2017,10.3,9.8
SMT,Y50-74,SI,2018,10.4,10.3
SMT,Y50-74,SI,2019,11.1,10.4
SMT,Y50-74,SI,2020,11.9,11.1
SMT,Y50-74,SK,2005,5.2,0.0
SMT,Y50-74,SK,2006,4.5,5.2
SMT,Y50-74,SK,2007,4.5,4.5
SMT,Y50-74,SK,2008,4.0,4.5
SMT,Y50-74,SK,2009,3.9,4.0
SMT,Y50-74,SK,2010,4.2,3.9
SMT,Y50-74,SK,2011,4.2,4.2
SMT,Y50-74,SK,2012,5.3,4.2
SMT,Y50-74,SK,2013,5.5,5.3
SMT,Y50-74,SK,2014,6.3,5.5
SMT,Y50-74,SK,2015,5.4,6.3
SMT,Y50-74,SK,2016,5.0,5.4
SMT,Y50-74,SK,2017,5.1,5.0
SMT,Y50-74,SK,2018,4.8,5.1
SMT,Y50-74,SK,2019,5.3,4.8
SMT,Y50-74,SK,2020,5.4,5.3
SMT,Y50-74,TR,2006,3.8,0.0
SMT,Y50-74,TR,2007,3.4,3.8
SMT,Y50-74,TR,2008,2.8,3.4
SMT,Y50-74,TR,2009,1.9,2.8
SMT,Y50-74,TR,2010,2.2,1.9
SMT,Y50-74,TR,2011,2.8,2.2
SMT,Y50-74,TR,2012,0.6,2.8
SMT,Y50-74,TR,2013,0.6,0.6
SMT,Y50-74,TR,2014,1.0,0.6
SMT,Y50-74,TR,2015,1.0,1.0
SMT,Y50-74,TR,2016,0.7,1.0
SMT,Y50-74,TR,2017,0.6,0.7
SMT,Y50-74,TR,2018,0.7,0.6
SMT,Y50-74,TR,2019,0.8,0.7
SMT,Y50-74,TR,2020,1.3,0.8
SMT,Y50-74,UK,2005,24.6,0.0
SMT,Y50-74,UK,2006,24.3,24.6
SMT,Y50-74,UK,2007,24.7,24.3
SMT,Y50-74,UK,2008,21.8,24.7
SMT,Y50-74,UK,2009,21.5,21.8
SMT,Y50-74,UK,2010,23.2,21.5
SMT,Y50-74,UK,2011,22.5,23.2
SMT,Y50-74,UK,2012,23.3,22.5
SMT,Y50-74,UK,2013,23.4,23.3
SMT,Y50-74,UK,2014,22.5,23.4
SMT,Y50-74,UK,2015,23.5,22.5
SMT,Y50-74,UK,2016,21.1,23.5
SMT,Y50-74,UK,2017,20.9,21.1
SMT,Y50-74,UK,2018,19.8,20.9
SMT,Y50-74,UK,2019,21.9,19.8
USU,Y50-74,AT,2005,11.3,0.0
USU,Y50-74,AT,2006,16.2,11.3
USU,Y50-74,AT,2007,17.7,16.2
USU,Y50-74,AT,2008,17.0,17.7
USU,Y50-74,AT,2009,16.6,17.0
USU,Y50-74,AT,2010,17.4,16.6
USU,Y50-74,AT,2011,17.9,17.4
USU,Y50-74,AT,2012,16.8,17.9
USU,Y50-74,AT,2013,16.6,16.8
USU,Y50-74,AT,2014,16.6,16.6
USU,Y50-74,AT,2015,16.0,16.6
USU,Y50-74,AT,2016,15.2,16.0
USU,Y50-74,AT,2017,14.2,15.2
USU,Y50-74,AT,2018,15.1,14.2
USU,Y50-74,AT,2019,14.8,15.1
USU,Y50-74,AT,2020,20.9,14.8
USU,Y50-74,BE,2005,13.5,0.0
USU,Y50-74,BE,2006,13.7,13.5
USU,Y50-74,BE,2007,13.2,13.7
USU,Y50-74,BE,2008,12.1,13.2
USU,Y50-74,BE,2009,12.7,12.1
USU,Y50-74,BE,2010,12.3,12.7
USU,Y50-74,BE,2011,13.0,12.3
USU,Y50-74,BE,2012,12.3,13.0
USU,Y50-74,BE,2013,12.1,12.3
USU,Y50-74,BE,2014,11.7,12.1
USU,Y50-74,BE,2015,10.9,11.7
USU,Y50-74,BE,2016,9.7,10.9
USU,Y50-74,BE,2017,9.8,9.7
USU,Y50-74,BE,2018,8.9,9.8
USU,Y50-74,BE,2019,9.1,8.9
USU,Y50-74,BE,2020,19.1,9.1
USU,Y50-74,BG,2006,3.4,0.0
USU,Y50-74,BG,2007,1.7,3.4
USU,Y50-74,BG,2008,0.7,1.7
USU,Y50-74,BG,2012,0.8,0.0
USU,Y50-74,BG,2014,0.7,0.0
USU,Y50-74,BG,2020,1.3,0.0
USU,Y50-74,CH,2005,7.5,0.0
USU,Y50-74,CH,2006,7.8,7.5
USU,Y50-74,CH,2007,8.0,7.8
USU,Y50-74,CH,2008,8.7,8.0
USU,Y50-74,CH,2009,7.5,8.7
USU,Y50-74,CH,2010,7.5,7.5
USU,Y50-74,CH,2011,7.5,7.5
USU,Y50-74,CH,2012,7.5,7.5
USU,Y50-74,CH,2013,7.6,7.5
USU,Y50-74,CH,2014,7.6,7.6
